Year,Month,Day,Precip_mm,Runoff_mm,Evap_mm,Transpiration_mm,SoilWater_mm,Recharge_mm,Tmax_C,Tmin_C,del_O,del_H,RelHum
2009,1,1,0,0,0,0,73.13,0,0,-13.33333333,-15.40295416,-104.0103539,0.666
2009,1,2,0,0,0,0,73.13,0,-2.222222222,-13.88888889,-15.40295416,-104.0103539,0.666
2009,1,3,0,0,0,0,73.13,0,3.333333333,-8.888888889,-15.40295416,-104.0103539,0.666
2009,1,4,0,0,0,0,73.13,0,0.555555556,-11.11111111,-15.40295416,-104.0103539,0.666
2009,1,5,0.1,0,0,0,73.23,0,5,-10,-15.40295416,-104.0103539,0.666
2009,1,6,8.3,0,0,0,81.53,0,1.666666667,-6.111111111,-15.40295416,-104.0103539,0.666
2009,1,7,0,0,0,0,81.53,0,-1.111111111,-6.111111111,-15.40295416,-104.0103539,0.666
2009,1,8,6.11,0,0,0,87.64,0,1.111111111,-5.555555556,-15.40295416,-104.0103539,0.666
2009,1,9,0,0,0,0,87.64,0,-5,-7.777777778,-15.40295416,-104.0103539,0.666
2009,1,10,0,0,0,0,87.64,0,-5,-8.333333333,-15.40295416,-104.0103539,0.666
2009,1,11,0,0,0,0,87.64,0,-2.222222222,-6.666666667,-15.40295416,-104.0103539,0.666
2009,1,12,0,0,0,0,87.64,0,-5,-9.444444444,-15.40295416,-104.0103539,0.666
2009,1,13,0,0,0,0,87.64,0,-3.888888889,-8.888888889,-14.61806981,-126.951623,0.666
2009,1,14,1.34,0,0,0,88.97,0,-0.555555556,-17.22222222,-13.01500299,-109.3546268,0.666
2009,1,15,0,0,0,0,88.97,0,-10,-18.33333333,-13.01500299,-109.3546268,0.666
2009,1,16,0,0,0,0,88.97,0,-10,-21.11111111,-13.01500299,-109.3546268,0.666
2009,1,17,0,0,0,0,88.97,0,-15.55555556,-22.77777778,-13.01500299,-109.3546268,0.666
2009,1,18,0,0,0,0,88.97,0,-8.333333333,-25,-13.01500299,-109.3546268,0.666
2009,1,19,0,0,0,0,88.97,0,-5,-10.55555556,-13.01500299,-109.3546268,0.666
2009,1,20,0,0,0,0,88.97,0,-6.111111111,-14.44444444,-13.01500299,-109.3546268,0.666
2009,1,21,0,0,0,0,88.97,0,-6.111111111,-17.77777778,-13.01500299,-109.3546268,0.666
2009,1,22,0,0,0,0,88.97,0,-6.666666667,-17.77777778,-13.01500299,-109.3546268,0.666
2009,1,23,8.83,0,0,0,97.5,0.3,1.666666667,-7.222222222,-13.01500299,-109.3546268,0.666
2009,1,24,13.86,0.82,0.17,0.11,97.5,12.77,10,-5.555555556,-16.1734,-150.2777467,0.666
2009,1,25,0,0,0,0,97.5,0,-5.555555556,-17.77777778,-16.1734,-150.2777467,0.666
2009,1,26,0.19,0,0,0,97.5,0.19,-8.888888889,-15.55555556,-16.1734,-150.2777467,0.666
2009,1,27,0,0,0,0,97.5,0,-5,-12.77777778,-16.1734,-150.2777467,0.666
2009,1,28,0,0,0,0,97.5,0,-5.555555556,-8.888888889,-16.1734,-150.2777467,0.666
2009,1,29,1.52,0,0,0,97.5,1.52,0,-10.55555556,-16.1734,-150.2777467,0.666
2009,1,30,0,0,0,0,97.5,0,-3.888888889,-10.55555556,-16.1734,-150.2777467,0.666
2009,1,31,0,0,0,0,97.5,0,-3.333333333,-13.33333333,-16.1734,-150.2777467,0.666
2009,2,1,6.29,0,0,0,97.5,6.29,1.111111111,-13.88888889,-16.1734,-150.2777467,0.666
2009,2,2,7.53,0.03,0.1,0.06,97.5,7.34,7.222222222,-2.222222222,-16.1734,-150.2777467,0.666
2009,2,3,0.67,0,0,0,97.5,0.67,2.222222222,-10,-16.1734,-150.2777467,0.666
2009,2,4,0.29,0,0,0,97.5,0.29,0,-11.11111111,-16.1734,-150.2777467,0.666
2009,2,5,0,0,0,0,97.5,0,-5.555555556,-19.44444444,-16.1734,-150.2777467,0.666
2009,2,6,0,0,0,0,97.5,0,-9.444444444,-19.44444444,-16.1734,-150.2777467,0.666
2009,2,7,0,0,0,0,97.5,0,3.333333333,-11.66666667,-16.1734,-150.2777467,0.666
2009,2,8,0,0,0.36,0.23,96.91,0,11.66666667,2.777777778,-16.1734,-150.2777467,0.666
2009,2,9,0,0,0.12,0.08,96.71,0,6.666666667,-6.111111111,-16.1734,-150.2777467,0.666
2009,2,10,1.58,0,0.13,0.09,97.5,0.58,6.666666667,-5,-16.1734,-150.2777467,0.666
2009,2,11,2.58,0,0.29,0.19,97.5,2.1,10,3.888888889,-16.1734,-150.2777467,0.666
2009,2,12,0,0,0.68,0.45,96.38,0,16.11111111,2.777777778,-16.1734,-150.2777467,0.666
2009,2,13,0.03,0,0.07,0.05,96.3,0,4.444444444,-1.111111111,-3.366168164,-20.9136224,0.666
2009,2,14,1.12,0,0,0,97.42,0,1.111111111,-3.333333333,-3.366168164,-20.9136224,0.666
2009,2,15,0,0,0,0,97.42,0,-0.555555556,-13.33333333,-3.366168164,-20.9136224,0.666
2009,2,16,0,0,0,0,97.42,0,1.111111111,-7.777777778,-3.366168164,-20.9136224,0.666
2009,2,17,0,0,0,0,97.42,0,0,-12.77777778,-6.080275025,-25.44610286,0.666
2009,2,18,6.3,0,0.04,0.02,97.5,6.16,2.222222222,-11.11111111,-6.080275025,-25.44610286,0.666
2009,2,19,1.34,0,0.08,0.05,97.5,1.21,3.333333333,-2.777777778,-6.080275025,-25.44610286,0.666
2009,2,20,0.07,0,0,0,97.5,0.07,-0.555555556,-12.22222222,-6.080275025,-25.44610286,0.666
2009,2,21,0,0,0,0,97.5,0,-5.555555556,-13.33333333,-14.53896389,-103.4612624,0.666
2009,2,22,1.02,0,0.03,0.02,97.5,0.96,1.111111111,-13.88888889,-14.53896389,-103.4612624,0.666
2009,2,23,0,0,0,0,97.5,0,-2.222222222,-8.888888889,-14.53896389,-103.4612624,0.666
2009,2,24,0,0,0,0,97.5,0,-5,-14.44444444,-14.53896389,-103.4612624,0.666
2009,2,25,0.41,0,0,0,97.5,0.41,-1.111111111,-13.88888889,-14.53896389,-103.4612624,0.666
2009,2,26,0.15,0,0.23,0.15,97.26,0,6.111111111,-11.66666667,-2.64866306,-3.271616288,0.666
2009,2,27,7.45,0.01,0.49,0.32,97.5,6.39,11.11111111,4.444444444,-2.64866306,-3.271616288,0.666
2009,2,28,0,0,0.47,0.31,96.72,0,10.55555556,-6.111111111,-2.64866306,-3.271616288,0.666
2009,3,1,0,0,0.13,0.09,96.5,0,2.777777778,-6.111111111,-2.64866306,-3.271616288,0.666
2009,3,2,0,0,0.17,0.12,96.21,0,3.888888889,-10.55555556,-2.64866306,-3.271616288,0.666
2009,3,3,0,0,0,0,96.21,0,-5,-16.66666667,-2.64866306,-3.271616288,0.666
2009,3,4,0.02,0,0,0,96.23,0,-3.333333333,-16.66666667,-2.64866306,-3.271616288,0.666
2009,3,5,0.07,0,0.14,0.09,96.06,0,2.222222222,-15.55555556,-2.64866306,-3.271616288,0.666
2009,3,6,0,0,0.53,0.35,95.21,0,10.55555556,-10.55555556,-2.64866306,-3.271616288,0.666
2009,3,7,0.05,0,1.12,0.77,93.43,0,18.88888889,8.888888889,-7.709501022,-44.6345099,0.666
2009,3,8,12.55,0.16,1.1,0.81,97.5,6.41,20,11.11111111,-7.709501022,-44.6345099,0.666
2009,3,9,0.94,0,0.63,0.41,97.4,0,11.66666667,6.666666667,-7.709501022,-44.6345099,0.666
2009,3,10,0.69,0,0.36,0.24,97.49,0,6.666666667,-0.555555556,-7.709501022,-44.6345099,0.666
2009,3,11,0.24,0,0.43,0.28,97.03,0,7.777777778,0,-7.709501022,-44.6345099,0.666
2009,3,12,0,0,1.08,0.72,95.25,0,17.22222222,-5,-7.709501022,-44.6345099,0.666
2009,3,13,0,0,0.16,0.11,94.99,0,1.111111111,-8.888888889,-7.709501022,-44.6345099,0.666
2009,3,14,0,0,0.32,0.23,94.46,0,5.555555556,-7.777777778,-7.709501022,-44.6345099,0.666
2009,3,15,0,0,0.52,0.39,93.58,0,10,-4.444444444,-7.709501022,-44.6345099,0.666
2009,3,16,7.75,0,0.64,0.5,97.5,2.7,12.77777778,1.666666667,-7.709501022,-44.6345099,0.666
2009,3,17,0.04,0,0.58,0.38,96.59,0,9.444444444,2.777777778,-7.709501022,-44.6345099,0.666
2009,3,18,0,0,0.73,0.5,95.38,0,12.22222222,2.777777778,-7.709501022,-44.6345099,0.666
2009,3,19,0.04,0,1.45,1.04,93.03,0,21.66666667,2.777777778,-7.709501022,-44.6345099,0.666
2009,3,20,0.04,0,0.67,0.54,91.91,0,12.77777778,-6.111111111,-7.709501022,-44.6345099,0.666
2009,3,21,0,0,0.32,0.27,91.36,0,5.555555556,-10,-7.709501022,-44.6345099,0.666
2009,3,22,0,0,0.35,0.31,90.74,0,6.666666667,-7.777777778,-7.709501022,-44.6345099,0.666
2009,3,23,0,0,0.54,0.5,89.78,0,11.66666667,-9.444444444,-7.709501022,-44.6345099,0.666
2009,3,24,0.03,0,0.39,0.38,89.1,0,8.333333333,-10,-7.709501022,-44.6345099,0.666
2009,3,25,0.02,0,0.34,0.35,88.49,0,7.222222222,-7.777777778,-7.709501022,-44.6345099,0.666
2009,3,26,12.15,0.1,0.35,0.37,97.5,2.31,7.777777778,1.111111111,-7.709501022,-44.6345099,0.666
2009,3,27,0.41,0,0.41,0.27,97.23,0,4.444444444,1.666666667,-13.36398754,-101.7957064,0.666
2009,3,28,0.27,0,0.88,0.59,96.04,0,12.77777778,2.222222222,-7.113416886,-40.80615704,0.666
2009,3,29,6.98,0,0.71,0.5,97.5,4.31,10.55555556,7.222222222,-7.113416886,-40.80615704,0.666
2009,3,30,0.59,0,0.76,0.5,96.84,0,10,-1.111111111,-7.113416886,-40.80615704,0.666
2009,3,31,0,0,0.33,0.24,96.28,0,2.222222222,-2.222222222,-6.535564555,-30.75108905,0.666
2009,4,1,7.18,0,0.91,0.73,97.5,4.31,13.88888889,-2.222222222,-6.535564555,-30.75108905,0.767646296
2009,4,2,0.26,0,0.6,0.49,96.67,0,8.333333333,-1.111111111,-6.535564555,-30.75108905,0.903086111
2009,4,3,18.16,1.28,1.08,1,97.5,13.96,16.66666667,-0.555555556,-6.535564555,-30.75108905,0.745529167
2009,4,4,0,0,0.85,0.82,95.84,0,13.88888889,0.555555556,-6.535564555,-30.75108905,0.709821528
2009,4,5,0,0,0.48,0.55,94.84,0,7.777777778,-2.222222222,-4.726673312,-19.46469232,0.483216667
2009,4,6,6.39,0,0.92,1.18,97.5,1.63,17.77777778,0.555555556,-4.726673312,-19.46469232,0.47344375
2009,4,7,0.1,0,0.74,0.91,95.96,0,12.77777778,-3.333333333,-4.726673312,-19.46469232,0.629492361
2009,4,8,0.02,0,0.29,0.42,95.29,0,3.333333333,-3.333333333,-4.726673312,-19.46469232,0.586538194
2009,4,9,0,0,0.44,0.71,94.16,0,8.888888889,-3.888888889,-3.939552041,-26.42766343,0.369240278
2009,4,10,1.85,0,0.58,1.07,94.37,0,13.33333333,-0.555555556,-3.939552041,-26.42766343,0.387836111
2009,4,11,2.04,0,0.48,0.82,95.11,0,10,1.666666667,-3.939552041,-26.42766343,0.749702778
2009,4,12,0,0,0.53,0.99,93.64,0,11.66666667,-3.888888889,-3.939552041,-26.42766343,0.354716667
2009,4,13,4.84,0,0.4,0.87,97.21,0,9.444444444,-6.666666667,-3.939552041,-26.42766343,0.302216667
2009,4,14,7.98,0.01,0.47,0.97,97.5,6.25,10.55555556,-2.222222222,-3.939552041,-26.42766343,0.637841667
2009,4,15,11.4,0.3,0.27,0.69,97.5,10.14,5.555555556,3.333333333,-3.939552041,-26.42766343,0.902583333
2009,4,16,0.02,0,0.27,0.78,96.47,0,6.666666667,-2.222222222,-3.939552041,-26.42766343,0.857319444
2009,4,17,0,0,0.52,1.77,94.24,0,17.77777778,-2.777777778,-3.939552041,-26.42766343,0.262002083
2009,4,18,0,0,0.48,2.06,91.82,0,20,0.555555556,-3.939552041,-26.42766343,0.224226389
2009,4,19,0.33,0,0.44,2.44,89.44,0,22.22222222,7.222222222,-3.939552041,-26.42766343,0.265697222
2009,4,20,12.29,0.04,0.27,2.07,97.5,1.85,18.88888889,2.777777778,-8.82,-60.41,0.571767361
2009,4,21,2.05,0,0.16,0.97,97.5,0.92,6.666666667,1.666666667,-9.88,-88.18,0.912788889
2009,4,22,0.23,0,0.22,1.62,95.9,0,13.88888889,1.666666667,-9.88,-88.18,0.758777778
2009,4,23,1.44,0,0.12,1.2,96.02,0,8.888888889,0,5.2,6.67,0.618688889
2009,4,24,0.3,0,0.12,1.51,94.73,0,11.66666667,-0.555555556,5.2,6.67,0.498315972
2009,4,25,0,0,0.14,2.98,91.74,0,22.77777778,10,5.2,6.67,0.413018056
2009,4,26,0,0,0.08,4.02,87.96,0,28.33333333,10.55555556,5.2,6.67,0.305199306
2009,4,27,0,0,0,4.4,84.08,0,30,12.77777778,-1.87,-3.91,0.330305556
2009,4,28,0,0,0,4.5,80.29,0,30.55555556,17.77777778,-1.87,-3.91,0.2858625
2009,4,29,0.02,0,0,4,77.08,0,27.77777778,3.888888889,-1.87,-3.91,0.599491667
2009,4,30,1.4,0,0,2.4,76.29,0,17.77777778,6.111111111,-1.87,-3.91,0.571866667
2009,5,1,8.47,0,0,2.1,82.66,0,15.55555556,8.888888889,-1.87,-3.91,0.865268056
2009,5,2,0.69,0,0,3,80.72,0,21.66666667,7.777777778,-1.87,-3.91,0.722502778
2009,5,3,2.65,0,0,2.2,81.17,0,16.11111111,4.444444444,-1.87,-3.91,0.631132639
2009,5,4,15,0.06,0,2,94.12,0,14.44444444,6.111111111,-1.87,-3.91,0.861579167
2009,5,5,8.55,0,0,1.5,97.5,3.67,10,6.666666667,-1.87,-3.91,0.845795833
2009,5,6,13.76,0.52,0,1.8,97.5,11.44,12.22222222,7.777777778,-1.87,-3.91,0.894197222
2009,5,7,0.22,0,0,2.3,95.44,0,16.66666667,10,-9.7,-74.3,0.811602778
2009,5,8,2.36,0,0,2.9,94.91,0,20.55555556,8.888888889,-9.7,-74.3,0.690801389
2009,5,9,0.09,0,0,3.2,91.94,0,22.22222222,12.77777778,-9.7,-74.3,0.8314875
2009,5,10,0,0,0,3.3,88.88,0,22.77777778,6.111111111,-9.7,-74.3,0.548403472
2009,5,11,0.34,0,0,2.1,87.29,0,14.44444444,1.666666667,-9.7,-74.3,0.592415278
2009,5,12,0,0,0,2.3,85.25,0,16.11111111,-0.555555556,-9.7,-74.3,0.617588889
2009,5,13,0.31,0,0,2.4,83.44,0,17.22222222,1.111111111,-2.97,-7.5,0.479736806
2009,5,14,16.19,0.12,0,2.8,96.72,0,19.44444444,8.333333333,-2.97,-7.5,0.599629861
2009,5,15,0,0,0,2.9,93.88,0,20,7.777777778,-1.36,-6.38,0.903800694
2009,5,16,19.1,0.92,0,3.4,97.5,11.17,23.33333333,9.444444444,-1.36,-6.38,0.606265278
2009,5,17,0.02,0,0,3.9,93.7,0,26.11111111,5.555555556,-1.36,-6.38,0.731908333
2009,5,18,0,0,0,2.1,91.7,0,13.88888889,-2.222222222,-1.36,-6.38,0.321584028
2009,5,19,0.02,0,0,2.3,89.58,0,15.55555556,-2.222222222,-1.36,-6.38,0.422892361
2009,5,20,0,0,0,3.4,86.51,0,22.77777778,3.888888889,-1.36,-6.38,0.418125694
2009,5,21,0,0,0,4,83.03,0,26.66666667,9.444444444,-1.36,-6.38,0.387685417
2009,5,22,0,0,0,4.4,79.37,0,28.33333333,9.444444444,-1.36,-6.38,0.489397222
2009,5,23,0.98,0,0,4.1,76.87,0,26.66666667,10.55555556,-1.36,-6.38,0.583420833
2009,5,24,4.36,0,0,4.1,77.13,0,26.66666667,11.11111111,-1.36,-6.38,0.767610417
2009,5,25,0,0,0,4.3,73.8,0,27.77777778,11.11111111,-1.36,-6.38,0.771229167
2009,5,26,5.92,0,0,4,75.72,0,26.11111111,9.444444444,-1.36,-6.38,0.530202778
2009,5,27,1.88,0,0,1.7,75.9,0,10,8.888888889,-3.07,-13.74,0.933979167
2009,5,28,18.21,0.1,0,2.6,91.41,0,17.77777778,9.444444444,-3.07,-13.74,0.921923611
2009,5,29,0.03,0,0,3.4,88.3,0,22.77777778,15.55555556,-3.07,-13.74,0.907244444
2009,5,30,0.05,0,0,2.7,85.94,0,18.33333333,11.11111111,-3.07,-13.74,0.748460417
2009,5,31,0.01,0,0,3.1,83.26,0,20.55555556,7.222222222,-3.07,-13.74,0.540416667
2009,6,1,0.03,0,0,2.9,80.84,0,19.44444444,0.555555556,-3.07,-13.74,0.444148611
2009,6,2,5.62,0,0,3.5,82.96,0,23.33333333,10,-3.07,-13.74,0.668810417
2009,6,3,14.48,0.01,0,3.4,94.03,0,22.77777778,13.88888889,-4.55,-28.77,0.823180556
2009,6,4,0.02,0,0,2.2,91.95,0,14.44444444,9.444444444,-4.33,-24.41,0.895621528
2009,6,5,6.64,0,0,2.6,95.99,0,17.22222222,11.11111111,-4.33,-24.41,0.8138625
2009,6,6,0.02,0,0,2.1,93.96,0,13.33333333,11.11111111,-4.33,-24.41,0.87318125
2009,6,7,0,0,0,3.6,90.56,0,23.88888889,8.888888889,-0.22,6.87,0.632905556
2009,6,8,11.88,0,0,4.1,97.5,0.84,26.66666667,13.88888889,-4.23,-21.46,0.635999306
2009,6,9,8.02,0,0,3.8,97.5,4.22,25,17.22222222,-2.15,-7.94,0.829278472
2009,6,10,0.57,0,0,4.4,93.74,0,27.77777778,11.66666667,-2.81,-13.2,0.759485417
2009,6,11,10.3,0,0,3.7,97.5,2.84,23.88888889,14.44444444,-2.81,-13.2,0.85896875
2009,6,12,4.05,0,0,3.3,97.5,0.75,21.66666667,16.66666667,-2.81,-13.2,0.882395139
2009,6,13,0.08,0,0,3.7,93.95,0,23.88888889,13.33333333,-2.81,-13.2,0.788261806
2009,6,14,0.15,0,0,3.7,90.59,0,23.88888889,6.111111111,-2.81,-13.2,0.595291667
2009,6,15,0,0,0,3.9,87.04,0,25,7.777777778,-3.97,-22.28,0.5912
2009,6,16,0,0,0,4,83.54,0,25.55555556,7.222222222,-6.76,-39.95,0.581085417
2009,6,17,20.58,0.5,0,3.2,97.5,2.92,21.11111111,11.66666667,-6.76,-39.95,0.825115278
2009,6,18,2.69,0,0,2.5,97.5,0.19,16.11111111,12.77777778,-6.76,-39.95,0.939388889
2009,6,19,1.59,0,0,3,96.1,0,20,13.88888889,-6.76,-39.95,0.753577778
2009,6,20,38.74,8.43,0,3.7,97.5,25.21,23.88888889,15,-6.76,-39.95,0.820572917
2009,6,21,2.51,0,0,3.6,96.42,0,23.33333333,15,-6.76,-39.95,0.776875
2009,6,22,0,0,0,3.4,93.11,0,22.22222222,12.22222222,-6.76,-39.95,0.713970139
2009,6,23,0,0,0,4.1,89.28,0,26.11111111,9.444444444,-6.76,-39.95,0.601347222
2009,6,24,0,0,0,4.2,85.51,0,26.66666667,9.444444444,-6.76,-39.95,0.582116667
2009,6,25,0.01,0,0,4.5,81.66,0,28.33333333,12.22222222,-6.76,-39.95,0.563375
2009,6,26,1.59,0,0,4.8,79.02,0,30,16.11111111,-6.76,-39.95,0.697015972
2009,6,27,0,0,0,3.9,75.92,0,25.55555556,10.55555556,-6.76,-39.95,0.686022917
2009,6,28,4.29,0,0,3.9,76.31,0,25.55555556,11.66666667,-1.9,-25.65,0.680098611
2009,6,29,0.45,0,0,3.1,74.27,0,20.55555556,11.66666667,-4.2,-32.01,0.847292361
2009,6,30,13.34,0,0,3.7,83.91,0,24.44444444,14.44444444,-9.58,-69.03,0.746095833
2009,7,1,7.76,0,0,3.3,88.37,0,21.66666667,11.11111111,-8.87,-68.73,0.8393
2009,7,2,2.6,0,0,3.4,87.64,0,22.77777778,13.88888889,-8.87,-68.73,0.846415278
2009,7,3,0,0,0,2.9,85.07,0,19.44444444,13.88888889,-8.87,-68.73,0.823468056
2009,7,4,0,0,0,3.2,82.33,0,21.11111111,13.33333333,-8.87,-68.73,0.716933333
2009,7,5,0,0,0,3.3,79.59,0,22.22222222,6.666666667,-8.87,-68.73,0.619788889
2009,7,6,0,0,0,3.5,76.78,0,23.33333333,8.333333333,-8.87,-68.73,0.628176389
2009,7,7,0,0,0,3.9,73.77,0,25.55555556,9.444444444,-8.87,-68.73,0.553968056
2009,7,8,0,0,0,3.8,70.95,0,25,6.111111111,-8.87,-68.73,0.548602778
2009,7,9,0,0,0,3.3,68.59,0,22.22222222,7.777777778,-8.87,-68.73,0.665651389
2009,7,10,0,0,0,3.7,66.04,0,24.44444444,11.11111111,-8.87,-68.73,0.6586
2009,7,11,14,0,0,3.6,76.44,0,23.88888889,16.66666667,-8.87,-68.73,0.697623611
2009,7,12,0,0,0,4,73.36,0,26.11111111,14.44444444,-8.87,-68.73,0.776275
2009,7,13,0,0,0,3.6,70.7,0,23.88888889,9.444444444,-8.87,-68.73,0.576920833
2009,7,14,0,0,0.34,3.25,68.14,0,23.33333333,5,-8.87,-68.73,0.492477083
2009,7,15,0.09,0,0.6,3,65.73,0,23.33333333,6.666666667,-8.87,-68.73,0.572709028
2009,7,16,0,0,0.84,2.99,63.2,0,25.55555556,11.11111111,-8.87,-68.73,0.634855556
2009,7,17,13.07,0,1.07,3.23,71.97,0,28.88888889,13.33333333,-8.87,-68.73,0.640615972
2009,7,18,0.22,0,1.85,2,69.34,0,21.11111111,13.33333333,-8.87,-68.73,0.838111806
2009,7,19,0.23,0,1.79,1.61,67.12,0,19.44444444,10.55555556,-8.87,-68.73,0.741029861
2009,7,20,0.16,0,2.27,1.71,64.53,0,23.33333333,10,-8.87,-68.73,0.705492361
2009,7,21,2.17,0,2.36,1.56,63.38,0,24.44444444,12.22222222,-8.87,-68.73,0.689436111
2009,7,22,6.94,0,2.32,1.23,66.77,0,23.33333333,11.11111111,-8.87,-68.73,0.796338889
2009,7,23,20.2,0.02,2.89,0.99,83.07,0,23.33333333,16.11111111,-8.87,-68.73,0.821409722
2009,7,24,1.65,0,2.72,0.71,81.57,0,22.22222222,15.55555556,-8.87,-68.73,0.883518056
2009,7,25,6.55,0,3.15,0.56,84.42,0,25,11.66666667,-8.87,-68.73,0.748554167
2009,7,26,0.22,0,3.15,0.56,81.46,0,25.55555556,15.55555556,-8.87,-68.73,0.867697917
2009,7,27,0.01,0,3.06,0.54,78.52,0,25,16.66666667,-8.87,-68.73,0.791795139
2009,7,28,0,0,3.32,0.59,75.44,0,26.66666667,13.33333333,-4.1,-22.43,0.707170139
2009,7,29,12.4,0,3.01,0.63,84.19,0,28.33333333,15,-4.1,-22.43,0.748506944
2009,7,30,0,0,2.55,0.45,81.64,0,21.66666667,17.22222222,-4.1,-22.43,0.858368056
2009,7,31,14.67,0,3.15,0.56,92.61,0,25.55555556,18.33333333,-4.1,-22.43,0.828872917
2009,8,1,0.03,0,2.64,0.47,89.74,0,22.22222222,15,-4.1,-22.43,0.916281944
2009,8,2,1.2,0,3.4,0.6,87.2,0,27.22222222,16.66666667,-4.1,-22.43,0.745502778
2009,8,3,0.01,0,2.98,0.53,84.13,0,24.44444444,10.55555556,-4.1,-22.43,0.752031944
2009,8,4,0,0,2.98,0.53,81.17,0,25,12.22222222,-4.1,-22.43,0.744809722
2009,8,5,0,0,3.15,0.56,78.14,0,26.11111111,16.66666667,-4.1,-22.43,0.744709028
2009,8,6,0.04,0,2.97,0.54,75.41,0,25.55555556,8.333333333,-4.1,-22.43,0.644136111
2009,8,7,0,0,2.17,0.48,73.39,0,23.33333333,7.222222222,-0.696212696,-14.72424746,0.660007639
2009,8,8,2.77,0,1.86,0.5,73.8,0,23.88888889,12.77777778,-3.4,-17.32,0.596844444
2009,8,9,1.77,0,2.81,0.5,72.65,0,23.88888889,16.11111111,-3.4,-17.32,0.819822917
2009,8,10,4.18,0,3.66,0.65,72.56,0,29.44444444,21.11111111,-3.4,-17.32,0.728169444
2009,8,11,0.38,0,3.74,0.66,69.63,0,30,18.33333333,-5.75,-33.3,0.783004861
2009,8,12,18.4,0.01,3.02,0.54,84.46,0,26.11111111,16.66666667,-5.75,-33.3,0.813143056
2009,8,13,0,0,3.06,0.54,81.4,0,26.11111111,13.33333333,-5.75,-33.3,0.880127083
2009,8,14,0,0,3.32,0.59,78.21,0,27.77777778,14.44444444,-5.75,-33.3,0.788000694
2009,8,15,0.02,0,3.49,0.62,75,0,28.88888889,16.11111111,-5.75,-33.3,0.755784028
2009,8,16,0,0,3.57,0.63,71.84,0,29.44444444,16.11111111,-5.75,-33.3,0.708409028
2009,8,17,0.02,0,3.74,0.66,68.69,0,30.55555556,15.55555556,-2.07,-15.09,0.70065
2009,8,18,4.51,0,3.68,0.66,68.85,0,30.55555556,16.66666667,-2.07,-15.09,0.634038889
2009,8,19,0.02,0,3.4,0.6,66.1,0,28.88888889,20,-2.07,-15.09,0.840656944
2009,8,20,0,0,3.15,0.56,63.64,0,27.22222222,17.22222222,-3.6,-17,0.818593056
2009,8,21,4.88,0,2.9,0.59,65.04,0,28.33333333,20.55555556,-3.6,-17,0.763186111
