Year,Month,Day,Precip_mm,Runoff_mm,Evap_mm,Transpiration_mm,SoilWater_mm,Recharge_mm,Tmax_C,Tmin_C,del_O,del_H,RelHum
2009,8,22,0,0,3.06,0.54,62.68,0,26.66666667,14.44444444,-3.6,-17,0.854930556
2009,8,23,0,0,2.98,0.53,60.47,0,26.11111111,15,-3.6,-17,0.71146875
2009,8,24,0,0,2.54,0.47,58.63,0,23.88888889,10.55555556,-3.6,-17,0.723225694
2009,8,25,0,0,2.15,0.47,57.08,0,24.44444444,10.55555556,-3.6,-17,0.76496875
2009,8,26,0,0,2.03,0.53,55.6,0,26.66666667,12.77777778,-3.6,-17,0.721155556
2009,8,27,0.27,0,1.75,0.56,54.46,0,27.77777778,16.11111111,-5.24,-23.31,0.689076389
2009,8,28,12.52,0,0.89,0.35,65.74,0,19.44444444,15,-4.79,-21.31,0.857503472
2009,8,29,17.7,0,1.79,0.32,81.34,0,18.33333333,15,-4.79,-21.31,0.936118056
2009,8,30,0,0,2.55,0.45,78.87,0,24.44444444,11.11111111,-4.79,-21.31,0.730338889
2009,8,31,0.01,0,2.13,0.38,76.88,0,21.11111111,8.888888889,-4.79,-21.31,0.707727778
2009,9,1,0,0,1.87,0.33,75.17,0,18.88888889,3.333333333,-4.79,-21.31,0.698007639
2009,9,2,0,0,2.04,0.36,73.34,0,20.55555556,5,-4.79,-21.31,0.717952083
2009,9,3,0,0,2.3,0.41,71.34,0,22.77777778,5,-4.79,-21.31,0.691866667
2009,9,4,0,0,2.47,0.44,69.25,0,23.88888889,7.222222222,-4.79,-21.31,0.702753472
2009,9,5,0,0,2.55,0.45,67.15,0,25,8.888888889,-4.79,-21.31,0.695878472
2009,9,6,0,0,2.64,0.47,65.05,0,25.55555556,7.777777778,-4.79,-21.31,0.656879167
2009,9,7,0.1,0,2.24,0.42,63.36,0,23.88888889,11.11111111,-4.79,-21.31,0.738972222
2009,9,8,0.04,0,1.38,0.3,62.31,0,18.33333333,15,-4.79,-21.31,0.824936806
2009,9,9,0.06,0,1.43,0.35,61.22,0,21.11111111,13.33333333,-4.79,-21.31,0.8561125
2009,9,10,0.08,0,1.43,0.39,60.14,0,22.77777778,13.33333333,-4.79,-21.31,0.749769444
2009,9,11,20.75,0.05,1,0.32,79.52,0,19.44444444,7.777777778,-4.79,-21.31,0.70529375
2009,9,12,0.53,0,1.11,0.2,78.9,0,13.33333333,10.55555556,-4.79,-21.31,0.910326389
2009,9,13,0.1,0,1.62,0.29,77.46,0,18.33333333,10,-4.79,-21.31,0.748559028
2009,9,14,0.05,0,2.21,0.39,75.46,0,23.33333333,12.22222222,-4.79,-21.31,0.697263194
2009,9,15,0,0,2.21,0.39,73.47,0,23.33333333,9.444444444,-4.79,-21.31,0.750053472
2009,9,16,0,0,2.3,0.41,71.46,0,24.44444444,10.55555556,-4.79,-21.31,0.714660417
2009,9,17,0.13,0,1.7,0.3,70.11,0,19.44444444,10.55555556,-4.79,-21.31,0.741440278
2009,9,18,0.14,0,1.19,0.21,69.21,0,15,12.77777778,-4.79,-21.31,0.887153472
2009,9,19,0.16,0,1.96,0.35,67.7,0,22.22222222,3.333333333,-4.79,-21.31,0.628276389
2009,9,20,0,0,1.79,0.32,66.26,0,20.55555556,2.222222222,-4.79,-21.31,0.721875694
2009,9,21,0,0,1.96,0.35,64.72,0,22.22222222,4.444444444,-4.79,-21.31,0.717179861
2009,9,22,0.77,0,2.04,0.36,63.64,0,22.77777778,13.88888889,-4.79,-21.31,0.760639583
2009,9,23,4.61,0,1.87,0.33,66.05,0,22.22222222,16.66666667,-4.79,-21.31,0.823110417
2009,9,24,0.01,0,2.38,0.42,64.19,0,25.55555556,16.11111111,-4.79,-21.31,0.865036806
2009,9,25,0.01,0,1.79,0.32,62.83,0,21.11111111,10.55555556,-9.33,-57.04,0.691621528
2009,9,26,35.41,1.69,1.62,0.29,94.64,0.01,20,10.55555556,-9.33,-57.04,0.620443056
2009,9,27,11.24,0.17,0.85,0.15,97.5,7.21,12.77777778,10.55555556,-9.33,-57.04,0.950368056
2009,9,28,7.83,0.01,1.11,0.2,97.5,6.52,15.55555556,11.11111111,-9.33,-57.04,0.908984722
2009,9,29,0.05,0,1.53,0.27,95.77,0,19.44444444,9.444444444,-9.33,-57.04,0.580277778
2009,9,30,0.01,0,0.78,0.14,94.88,0,12.22222222,8.333333333,-9.33,-57.04,0.748607639
2009,10,1,0,0,0.82,0.14,93.95,0,12.77777778,5,-4.62,-28.38,0.624213194
2009,10,2,9.68,0.05,0.76,0.13,97.5,5.19,12.22222222,0.555555556,-4.62,-28.38,0.769368056
2009,10,3,0.41,0,0.83,0.15,96.93,0,13.33333333,5,-4.62,-28.38,0.914879861
2009,10,4,0,0,1.36,0.24,95.35,0,18.88888889,6.111111111,-4.62,-28.38,0.723228472
2009,10,5,0,0,0.94,0.17,94.28,0,15,5,-8.44,-54.19,0.669730556
2009,10,6,0.02,0,0.85,0.15,93.34,0,14.44444444,1.111111111,-8.44,-54.19,0.761607639
2009,10,7,2.75,0,1.02,0.18,94.89,0,16.11111111,2.222222222,-8.44,-54.19,0.661618056
2009,10,8,0.02,0,0.68,0.12,94.14,0,12.22222222,4.444444444,-6.16,-32.48,0.636795139
2009,10,9,15.39,0.66,1.02,0.18,97.5,10.17,16.66666667,5,-6.18,-40.84,0.711068056
2009,10,10,0.51,0,1.36,0.24,96.42,0,19.44444444,10,-6.18,-40.84,0.874294444
2009,10,11,0,0,0.73,0.13,95.57,0,13.33333333,0.555555556,-6.18,-40.84,0.764156944
2009,10,12,0,0,0.64,0.11,94.84,0,12.22222222,-1.666666667,-6.18,-40.84,0.580677778
2009,10,13,0.14,0,0.43,0.08,94.49,0,9.444444444,1.111111111,-11.44,-74.59,0.737480556
2009,10,14,0,0,0.65,0.12,93.74,0,12.77777778,-3.888888889,-17.61,-122.57,0.692188194
2009,10,15,28.75,4.73,0.22,0.04,97.5,20,6.111111111,-1.666666667,-15.24,-119.15,0.795254167
2009,10,16,10.15,0.26,0.03,0,97.5,9.86,1.666666667,-0.555555556,-12.85,-105.4,0.951770833
2009,10,17,7.16,0.03,0,0,97.5,7.13,1.111111111,-0.555555556,-12.85,-105.4,0.947180556
2009,10,18,0.51,0,0.03,0,97.5,0.48,2.222222222,0,-12.85,-105.4,0.890147917
2009,10,19,0,0,0.33,0.06,97.11,0,8.888888889,-5.555555556,-12.85,-105.4,0.631161111
2009,10,20,0,0,0.5,0.09,96.52,0,11.66666667,-4.444444444,-12.85,-105.4,0.612420833
2009,10,21,0,0,1.11,0.2,95.25,0,18.33333333,3.333333333,-12.85,-105.4,0.602255556
2009,10,22,0,0,1.36,0.24,93.7,0,21.11111111,6.111111111,-4.63,-19.86,0.640447222
2009,10,23,18.51,1.17,1.28,0.23,97.5,12.04,20.55555556,8.888888889,-2.67,-4.07,0.501209722
2009,10,24,64.17,26.89,0.72,0.13,97.5,36.43,15,10.55555556,-2.67,-4.07,0.9147
2009,10,25,0,0,0.76,0.13,96.61,0,15.55555556,4.444444444,-2.67,-4.07,0.646689583
2009,10,26,0,0,0.65,0.12,95.85,0,14.44444444,-1.111111111,-10.42,-78.55,0.588977083
2009,10,27,5.46,0,0.64,0.11,97.5,3.06,14.44444444,-1.111111111,-11.11,-77.86,0.670140278
2009,10,28,8.01,0.03,0.54,0.1,97.5,7.34,13.33333333,7.777777778,-11.11,-77.86,0.905211806
2009,10,29,0,0,0.54,0.09,96.87,0,13.33333333,8.888888889,-11.11,-77.86,0.849548611
2009,10,30,0.14,0,0.48,0.08,96.46,0,12.77777778,8.888888889,-4.13,-25.2,0.8696875
2009,10,31,1.1,0,0.39,0.07,97.1,0,11.66666667,9.444444444,-4.13,-25.2,0.833681944
2009,11,1,0,0,0.64,0.11,96.35,0,15,1.666666667,-4.13,-25.2,0.652624306
2009,11,2,0,0,0.3,0.05,96.01,0,10.55555556,-3.888888889,-4.13,-25.2,0.653794444
2009,11,3,0.53,0,0.44,0.08,96.02,0,12.77777778,-3.888888889,-4.13,-25.2,0.659127778
2009,11,4,0.03,0,0.32,0.06,95.67,0,11.11111111,-3.888888889,-4.13,-25.2,0.55326875
2009,11,5,0.76,0,0.04,0.01,96.39,0,6.111111111,-3.888888889,-4.13,-25.2,0.721602083
2009,11,6,0,0,0.01,0,96.38,0,5.555555556,-2.222222222,-4.13,-25.2,0.62658125
2009,11,7,0,0,0.05,0.01,96.32,0,6.666666667,-3.888888889,-4.13,-25.2,0.585324306
2009,11,8,0.01,0,0.4,0.07,95.87,0,12.77777778,2.777777778,-4.13,-25.2,0.528245139
2009,11,9,0,0,1.19,0.21,94.5,0,21.11111111,7.777777778,-4.13,-25.2,0.6732375
2009,11,10,0,0,0.94,0.17,93.44,0,18.88888889,7.222222222,-4.13,-25.2,0.696090972
2009,11,11,0.15,0,0.55,0.1,92.97,0,15,2.222222222,-4.13,-25.2,0.578743056
2009,11,12,0,0,0.19,0.03,92.76,0,10,-0.555555556,-4.13,-25.2,0.464910417
2009,11,13,0,0,0.21,0.04,92.52,0,10.55555556,-0.555555556,-4.13,-25.2,0.357549306
2009,11,14,0.04,0,0.62,0.11,91.87,0,16.11111111,2.222222222,-4.13,-25.2,0.633055556
2009,11,15,0.01,0,0.43,0.08,91.4,0,13.88888889,3.333333333,-4.13,-25.2,0.888726389
2009,11,16,0,0,0.76,0.13,90.57,0,17.77777778,2.777777778,-4.13,-25.2,0.667033333
2009,11,17,0,0,0.19,0.03,90.36,0,10.55555556,2.777777778,-4.13,-25.2,0.426244444
2009,11,18,0,0,0.03,0.01,90.32,0,7.777777778,2.777777778,-4.19,-11.29,0.4543125
2009,11,19,12.56,0.23,0.12,0.02,97.5,5.02,9.444444444,3.888888889,-4.19,-11.29,0.796923611
2009,11,20,0,0,0.14,0.03,97.33,0,10,4.444444444,-4.19,-11.29,0.832941667
2009,11,21,0,0,0.05,0.01,97.28,0,8.333333333,4.444444444,-4.19,-11.29,0.635081944
2009,11,22,0,0,0.07,0.01,97.19,0,8.888888889,5,-4.11,-26.26,0.739691667
2009,11,23,2.57,0,0.04,0.01,97.5,2.22,8.333333333,1.111111111,-3.61,-18.14,0.783316667
2009,11,24,4.73,0,0,0,97.5,4.73,6.666666667,3.333333333,-3.61,-18.14,0.879911111
2009,11,25,0.26,0,0.06,0.01,97.5,0.19,8.888888889,5.555555556,-3.61,-18.14,0.938388889
2009,11,26,6.86,0.01,0.05,0.01,97.5,6.78,8.888888889,0.555555556,-3.61,-18.14,0.936416667
2009,11,27,0.48,0,0.21,0.04,97.5,0.23,11.66666667,0,-3.61,-18.14,0.773832639
2009,11,28,0.09,0,0,0,97.5,0.09,3.333333333,-0.555555556,-3.61,-18.14,0.690494444
2009,11,29,0.23,0,0,0,97.5,0.23,3.888888889,-1.111111111,-3.61,-18.14,0.671065278
2009,11,30,1.04,0,0.36,0.06,97.5,0.62,13.88888889,3.888888889,-3.61,-18.14,0.544102778
2009,12,1,0,0,0,0,97.5,0,6.111111111,-2.777777778,-12.53,-89.32,0.652497917
2009,12,2,11.14,0.4,0,0,97.5,10.74,5,-2.777777778,-10.53,-70.76,0.794152083
2009,12,3,4.42,0,0.13,0.02,97.5,4.27,10.55555556,-2.222222222,-10.53,-70.76,0.845461111
2009,12,4,0.02,0,0.03,0.01,97.49,0,8.888888889,0.555555556,-18.78,-139.8,0.675244444
2009,12,5,4.67,0,0,0,97.5,4.66,3.333333333,-4.444444444,-18.78,-139.8,0.674778472
2009,12,6,0,0,0,0,97.5,0,-1.666666667,-6.111111111,-18.78,-139.8,0.794921528
2009,12,7,0.05,0,0,0,97.5,0.05,-1.666666667,-8.333333333,-26.25,-200.8,0.724522917
2009,12,8,0,0,0,0,97.5,0,-1.111111111,-5,-15.74,-116.04,0.714132639
2009,12,9,32.69,7.82,0,0,97.5,24.87,2.222222222,-2.222222222,-15.74,-116.04,0.82869375
2009,12,10,0.01,0,0,0,97.5,0.01,6.666666667,-5,-15.74,-116.04,0.679836806
2009,12,11,0,0,0,0,97.5,0,-5,-12.22222222,-15.74,-116.04,0.508109028
2009,12,12,0,0,0,0,97.5,0,-6.111111111,-11.11111111,-15.74,-116.04,0.428354861
2009,12,13,16.65,1.53,0,0,97.5,15.12,1.111111111,-8.333333333,-15.74,-116.04,0.421013889
2009,12,14,0,0,0,0,97.5,0,3.888888889,-2.222222222,-9.64,-69.54,0.869275
2009,12,15,1.52,0,0,0,97.5,1.52,7.222222222,0.555555556,-9.64,-69.54,0.842643056
2009,12,16,0.05,0,0,0,97.5,0.05,4.444444444,-6.666666667,-9.64,-69.54,0.675141667
2009,12,17,0,0,0,0,97.5,0,-3.888888889,-10,-9.64,-69.54,0.575638194
2009,12,18,0.01,0,0,0,97.5,0.01,-2.777777778,-9.444444444,-26.31,-210.96,0.611825694
2009,12,19,0,0,0,0,97.5,0,-1.666666667,-7.777777778,-26.31,-210.96,0.715920139
2009,12,20,0,0,0,0,97.5,0,-5.555555556,-10,-26.31,-210.96,0.797697917
2009,12,21,0,0,0,0,97.5,0,-2.777777778,-10.55555556,-26.31,-210.96,0.657354167
2009,12,22,0,0,0,0,97.5,0,-1.111111111,-6.111111111,-26.31,-210.96,0.705147222
2009,12,23,0,0,0,0,97.5,0,-1.666666667,-14.44444444,-26.31,-210.96,0.682049306
2009,12,24,0,0,0,0,97.5,0,-3.888888889,-14.44444444,-8.71,-71.11,0.670010417
2009,12,25,11.86,0.51,0,0,97.5,11.35,0.555555556,-7.777777778,-8.71,-71.11,0.727778472
2009,12,26,22.45,3.37,0,0,97.5,19.08,3.333333333,-3.888888889,-8.71,-71.11,0.929215278
2009,12,27,0.01,0,0,0,97.5,0.01,4.444444444,-4.444444444,-8.71,-71.11,0.963878472
2009,12,28,0.24,0,0,0,97.5,0.24,3.888888889,-5.555555556,-8.71,-71.11,0.594586111
2009,12,29,0,0,0,0,97.5,0,-3.888888889,-10.55555556,-8.71,-71.11,0.629027083
2009,12,30,0,0,0,0,97.5,0,-6.666666667,-13.33333333,-8.71,-71.11,0.60555625
2009,12,31,1.54,0,0,0,97.5,1.54,-3.333333333,-13.33333333,-8.71,-71.11,0.690527778
2010,1,1,1.75,0,0,0,97.5,1.75,0,-5,-8.71,-71.11,0.909484722
2010,1,2,2.37,0,0,0,97.5,2.37,0.555555556,-10,-8.71,-71.11,0.691413194
2010,1,3,0,0,0,0,97.5,0,-7.222222222,-13.33333333,-8.71,-71.11,0.605271528
2010,1,4,0.1,0,0,0,97.5,0.1,-8.888888889,-13.33333333,-8.71,-71.11,0.678288889
2010,1,5,0,0,0,0,97.5,0,-6.111111111,-10.55555556,-8.71,-71.11,0.670017361
2010,1,6,0.29,0,0,0,97.5,0.29,-5,-9.444444444,-16.05,-133.34,0.721232639
2010,1,7,0,0,0,0,97.5,0,-3.888888889,-6.111111111,-16.05,-133.34,0.697792361
2010,1,8,0,0,0,0,97.5,0,-3.888888889,-8.333333333,-16.05,-133.34,0.786470833
2010,1,9,0,0,0,0,97.5,0,-7.222222222,-12.22222222,-16.05,-133.34,0.658826389
2010,1,10,0.4,0,0,0,97.5,0.4,-4.444444444,-17.22222222,-16.05,-133.34,0.563247222
2010,1,11,0,0,0,0,97.5,0,-6.666666667,-17.22222222,-16.05,-133.34,0.648670139
2010,1,12,0,0,0,0,97.5,0,-5,-11.66666667,-16.05,-133.34,0.677527083
2010,1,13,0,0,0,0,97.5,0,-4.444444444,-10,-16.05,-133.34,0.668504167
2010,1,14,1.19,0,0,0,97.5,1.19,-0.555555556,-7.777777778,-16.05,-133.34,0.645789583
2010,1,15,0,0,0,0,97.5,0,6.111111111,-5.555555556,-16.05,-133.34,0.4966875
2010,1,16,0,0,0,0,97.5,0,3.333333333,0,-10.21,-93.74,0.708319444
2010,1,17,16.65,1.52,0.03,0.02,97.5,15.08,7.777777778,-2.777777778,-10.21,-93.74,0.822679861
2010,1,18,0.1,0,0,0,97.5,0.1,2.222222222,-2.222222222,-10.21,-93.74,0.8925625
2010,1,19,0.15,0,0,0,97.5,0.15,3.888888889,0,-10.21,-93.74,0.7703875
2010,1,20,0,0,0,0,97.5,0,0.555555556,-5.555555556,-10.21,-93.74,0.672102083
2010,1,21,0,0,0,0,97.5,0,0.555555556,-10,-9.6,-97.31,0.674383333
2010,1,22,0.65,0,0,0,97.5,0.65,1.111111111,-8.333333333,-9.6,-97.31,0.608157639
2010,1,23,0,0,0,0,97.5,0,1.666666667,-7.777777778,-3.59,-13.13,0.568475694
2010,1,24,14.76,1.07,0,0,97.5,13.69,3.888888889,-7.222222222,-7.29,-45.61,0.575177778
2010,1,25,37.23,9.98,0.23,0.15,97.5,26.87,11.11111111,-0.555555556,-7.29,-45.61,0.924207639
2010,1,26,0.28,0,0.15,0.1,97.5,0.03,9.444444444,-3.333333333,-7.29,-45.61,0.637052778
2010,1,27,0,0,0,0,97.5,0,-1.666666667,-6.111111111,-7.29,-45.61,0.645234722
2010,1,28,0.72,0,0,0,97.5,0.72,-0.555555556,-6.666666667,-7.29,-45.61,0.641075
2010,1,29,0,0,0,0,97.5,0,0,-16.66666667,-7.29,-45.61,0.537863889
2010,1,30,0,0,0,0,97.5,0,-8.333333333,-17.22222222,-7.29,-45.61,0.529045139
2010,1,31,0,0,0,0,97.5,0,-8.888888889,-19.44444444,-7.29,-45.61,0.490985417
2010,2,1,0,0,0,0,97.5,0,-4.444444444,-18.33333333,-9.99,-65.92,0.460564583
2010,2,2,0,0,0,0,97.5,0,-2.222222222,-11.66666667,-9.99,-65.92,0.545945139
2010,2,3,1.9,0,0,0,97.5,1.9,0,-10,-9.99,-65.92,0.8077625
2010,2,4,0.01,0,0,0,97.5,0.01,0,-6.666666667,-28.22,-227.07,0.589813194
2010,2,5,11.94,0.52,0,0,97.5,11.42,1.111111111,-7.222222222,-25.07,-200.44,0.519227778
2010,2,6,5.82,0,0,0,97.5,5.82,0,-6.666666667,-25.07,-200.44,0.865675694
2010,2,7,0,0,0,0,97.5,0,-3.333333333,-19.44444444,-25.07,-200.44,0.568806944
2010,2,8,0.01,0,0,0,97.5,0.01,-4.444444444,-17.77777778,-13.54,-112.93,0.651175
2010,2,9,0,0,0,0,97.5,0,-2.777777778,-15.55555556,-14.64,-105.86,0.696069444
2010,2,10,0,0,0,0,97.5,0,-2.777777778,-11.66666667,-14.64,-105.86,0.891572917
2010,2,11,0,0,0,0,97.5,0,-5,-11.66666667,-14.64,-105.86,0.767495139
2010,2,12,0,0,0,0,97.5,0,-3.888888889,-8.333333333,-14.64,-105.86,0.642885417
2010,2,13,1.67,0,0,0,97.5,1.67,0,-11.66666667,-14.64,-105.86,0.592773611
2010,2,14,0,0,0,0,97.5,0,-5,-11.66666667,-14.64,-105.86,0.662555556
2010,2,15,0,0,0,0,97.5,0,-3.888888889,-11.66666667,-14.64,-105.86,0.66110625
2010,2,16,1.63,0,0,0,97.5,1.63,0,-12.22222222,-14.64,-105.86,0.773552778
2010,2,17,0,0,0,0,97.5,0,-3.333333333,-8.888888889,-14.64,-105.86,0.675038889
2010,2,18,0,0,0,0,97.5,0,-2.222222222,-7.222222222,-14.64,-105.86,0.70615
2010,2,19,6.23,0,0.01,0.01,97.5,6.21,1.111111111,-2.777777778,-14.64,-105.86,0.570489583
2010,2,20,4.36,0,0.07,0.04,97.5,4.25,2.777777778,-8.333333333,-14.64,-105.86,0.553226389
2010,2,21,0,0,0.11,0.07,97.32,0,3.888888889,-8.333333333,-12.19,-86.85,0.426595833
2010,2,22,1.5,0,0.2,0.13,97.5,0.99,6.111111111,-7.777777778,-12.19,-86.85,0.470585417
2010,2,23,0.17,0,0.07,0.05,97.5,0.06,2.222222222,-1.666666667,-12.19,-86.85,0.833234722
2010,2,24,0,0,0.1,0.06,97.34,0,2.777777778,-2.222222222,-32.63,-260.68,0.769002083
2010,2,25,0.6,0,0.07,0.05,97.5,0.33,1.666666667,-4.444444444,-23.62,-205.35,0.677368056
2010,2,26,1.57,0,0.02,0.01,97.5,1.54,-0.555555556,-8.888888889,-17.13,-139.45,0.688096528
2010,2,27,0,0,0,0,97.5,0,-5,-7.222222222,-17.13,-139.45,0.791126389
2010,2,28,1.26,0,0.03,0.02,97.5,1.21,-0.555555556,-6.111111111,-17.13,-139.45,0.751127778
2010,3,1,1.34,0,0.12,0.08,97.5,1.15,2.222222222,-3.333333333,-17.13,-139.45,0.688202778
2010,3,2,0.05,0,0.12,0.08,97.35,0,2.222222222,-2.222222222,-17.13,-139.45,0.682320139
2010,3,3,0.43,0,0.13,0.09,97.5,0.06,2.222222222,-2.222222222,-17.13,-139.45,0.752324306
2010,3,4,0,0,0.18,0.12,97.2,0,3.333333333,-9.444444444,-17.13,-139.45,0.574735417
2010,3,5,0,0,0.22,0.15,96.83,0,4.444444444,-9.444444444,-17.13,-139.45,0.422317361
2010,3,6,0,0,0.27,0.18,96.38,0,5.555555556,-12.22222222,-17.13,-139.45,0.404109722
2010,3,7,0,0,0.35,0.24,95.8,0,7.222222222,-11.11111111,-17.13,-139.45,0.327171528
2010,3,8,0.01,0,0.37,0.26,95.19,0,7.777777778,-5.555555556,-17.13,-139.45,0.333267361
2010,3,9,0,0,0.45,0.32,94.44,0,9.444444444,-4.444444444,-17.13,-139.45,0.372043056
2010,3,10,0.03,0,0.66,0.5,93.35,0,13.88888889,-4.444444444,-4.320041715,-25.23023285,0.410289583
2010,3,11,0.06,0,0.74,0.59,92.15,0,15,0.555555556,-9.234932915,-68.01502436,0.489772917
2010,3,12,10.34,0.03,0.8,0.68,97.5,3.48,16.66666667,2.777777778,-15.12638605,-119.5037288,0.750115972
2010,3,13,32.37,7.3,0.45,0.29,97.5,24.33,7.777777778,3.888888889,-10.11140046,-86.8478903,0.896458333
2010,3,14,3.22,0,0.4,0.26,97.5,2.56,6.666666667,3.333333333,-10.11140046,-86.8478903,0.90175
2010,3,15,0.41,0,0.34,0.22,97.35,0,5,2.222222222,-10.11140046,-86.8478903,0.8636625
2010,3,16,0,0,0.36,0.24,96.75,0,5.555555556,-0.555555556,-10.11140046,-86.8478903,0.664390278
2010,3,17,0,0,0.93,0.63,95.22,0,15,-3.333333333,-10.11140046,-86.8478903,0.354085417
2010,3,18,0,0,1,0.72,93.55,0,16.66666667,-2.222222222,-10.11140046,-86.8478903,0.316720833
2010,3,19,0,0,0.98,0.77,91.89,0,17.77777778,-0.555555556,-10.11140046,-86.8478903,0.316902083
2010,3,20,0,0,1,0.86,90.16,0,18.88888889,2.777777778,-10.11140046,-86.8478903,0.366860417
2010,3,21,0,0,0.96,0.9,88.46,0,19.44444444,1.666666667,-0.97168141,-3.258087234,0.379798611
2010,3,22,3.46,0,0.98,1.04,89.9,0,21.66666667,2.777777778,-2.973895694,-21.19294575,0.485140278
2010,3,23,2.15,0,1.16,0.72,90.17,0,16.11111111,4.444444444,-2.973895694,-21.19294575,0.816789583
2010,3,24,0,0,0.42,0.27,89.53,0,5,0,-5.366024402,-28.99110969,0.675891667
2010,3,25,10.81,0.01,0.95,0.63,97.5,1.25,14.44444444,1.111111111,-5.366024402,-28.99110969,0.391255556
2010,3,26,2.21,0,1.17,0.77,97.5,0.28,16.66666667,-2.222222222,-5.366024402,-28.99110969,0.636892361
2010,3,27,0,0,0.44,0.32,96.75,0,5.555555556,-8.888888889,-7.37961551,-37.90973887,0.377197222
2010,3,28,22.97,3.07,0.48,0.41,97.5,18.25,7.222222222,-5.555555556,-7.908631494,-47.63869402,0.512577083
2010,3,29,0,0,0.43,0.4,96.68,0,6.111111111,1.111111111,-7.908631494,-47.63869402,0.923804167
2010,3,30,0.02,0,0.73,0.79,95.2,0,13.33333333,-1.111111111,-7.908631494,-47.63869402,0.659307639
2010,3,31,0,0,0.51,0.65,94.07,0,10.55555556,-0.555555556,-7.908631494,-47.63869402,0.367698611
2010,4,1,0.28,0,0.85,1.31,92.27,0,18.88888889,1.666666667,-7.908631494,-47.63869402,0.302585417
2010,4,2,0,0,1.13,2.15,89.22,0,26.11111111,5.555555556,-7.908631494,-47.63869402,0.347380556
2010,4,3,0,0,0.91,2.39,86.26,0,27.22222222,11.66666667,-7.908631494,-47.63869402,0.443288889
2010,4,4,0,0,0.57,2.13,83.9,0,24.44444444,7.222222222,-7.908631494,-47.63869402,0.411253472
2010,4,5,1.27,0,0.31,1.7,83.27,0,19.44444444,6.666666667,1.310193487,5.874213522,0.307429167
2010,4,6,1.57,0,0.36,2.46,82.21,0,25.55555556,10.55555556,1.310193487,5.874213522,0.502404861
2010,4,7,0.49,0,0.31,2.95,79.9,0,28.33333333,16.11111111,1.310193487,5.874213522,0.26711875
2010,4,8,1.94,0,0.18,3.06,78.85,0,27.77777778,11.11111111,1.310193487,5.874213522,0.35645625
2010,4,9,0.37,0,0.1,2.82,76.81,0,25.55555556,2.777777778,1.310193487,5.874213522,0.568251389
2010,4,10,0,0,0.01,0.74,76.22,0,5.555555556,0,1.310193487,5.874213522,0.562597222
2010,4,11,1.26,0,0.01,1.64,75.91,0,15,0.555555556,1.310193487,5.874213522,0.300363889
